30.0000|40.1333|5|9|Sakakah
9.2333|29.8333|5|5|Bentiu
9.5417|-78.9720|8|1|El Porvenir
43.2330|44.7830|2|8|Nazran
52.8330|104.7000|2|6|Ust' Ordynskiy
11.7992|9.3503|2|6|Dutse
11.7490|11.9660|2|10|Damaturu
-42.4727|171.2087|8|5|Greymouth
-1.4830|-77.9870|7|7|Puyo
9.9920|-84.1200|8|7|Heredia
0.8220|-77.7320|7|8|Tulcan
5.3470|-72.4060|5|8|Yopal
62.2375|-6.5390|8|4|Klaksvik
9.3950|16.3050|7|6|Lai
49.9825|8.2732|3|9|Mainz
50.6630|14.0810|7|8|Usti Nad Labem
50.2060|15.8120|7|8|Hradec Kralove
22.6790|-12.7070|7|5|Fderik
17.0580|-13.9090|7|5|Aleg
19.7470|-14.3910|7|2|Akjoujt
36.8667|43.0000|5|11|Dahuk
34.1940|43.8750|5|9|Samarra
7.0600|38.4770|3|9|Awasa
8.1490|35.5370|3|5|Gore
53.6333|11.4167|3|8|Schwerin
49.6260|63.4990|6|5|Turgay
30.6590|51.5940|5|8|Yasuj
32.3210|50.8540|5|9|Shar e Kord
43.6905|51.1417|6|9|Mangyshlak
15.4920|73.8180|1|8|Panaji
4.3200|21.1800|7|6|Mobaye
17.1560|-89.0610|8|6|El Cayo
18.3980|-88.3880|8|5|Corozal
-24.3770|26.1520|7|7|Mochudi
12.5621|-81.6903|0|8|San Andres
24.9575|121.2989|8|9|Bade
24.9439|121.2161|8|10|Pingzhen
23.4500|120.3333|8|7|Taibao
24.9889|121.3111|8|10|Taoyuan
24.9167|121.1500|8|9|Yangmei
24.7500|121.7500|8|9|Yilan
24.8333|121.0119|8|9|Zhubei|Jhubei
-30.4160|-56.4860|8|7|Artigas
-30.7300|-57.3200|8|4|Baltasar Brum
-31.2000|-55.7500|8|5|Tranqueras
-31.7100|-55.9800|8|8|Tacuarembo
-32.8100|-56.5100|8|6|Paso de los Toros
-32.9300|-53.9500|8|4|Vergara
-33.2300|-54.3800|8|7|Treinta y Tres|Treinta Y Tres
-34.4700|-56.4000|8|6|Santa Lucia
-33.4700|-55.1200|8|4|Jose Batlle y Ordonez
-34.3700|-55.2300|8|7|Minas
-34.9100|-54.9600|8|8|Maldonado
-34.9700|-54.9500|8|9|Punta del Este|Maldonado
-34.2000|-54.7500|8|4|Aigua
-34.6700|-54.1700|8|4|La Paloma
44.2905|-93.2680|1|7|Faribault
44.1636|-93.9992|1|8|Mankato
43.6478|-93.3687|1|7|Albert Lea
45.1219|-95.0433|1|6|Willmar
46.3580|-94.2008|1|7|Brainerd
47.7738|-96.6077|1|5|Crookston
45.7318|-107.6125|1|4|Hardin
47.1086|-104.7105|1|5|Glendive
45.2157|-112.6840|1|4|Dillon
47.6880|-114.1567|1|5|Polson
48.1122|-98.8597|1|5|Devils Lake
42.5358|-113.7919|1|6|Burley
47.4742|-115.9269|1|3|Wallace
46.2114|-119.1361|1|9|Kennewick
46.7164|-122.9530|1|6|Centralia
33.5819|-112.1958|1|10|Glendale
32.8338|-109.7069|1|6|Safford
32.8794|-111.7566|1|7|Casa Grande
33.4239|-111.7361|1|12|Mesa
34.4983|-114.3083|1|8|Lake Havasu City
37.8739|-122.2712|1|10|Berkeley
32.6719|-117.0980|1|9|National City
39.3078|-123.7994|1|2|Mendocino
35.6266|-120.6900|1|7|Paso Robles
33.9419|-117.3980|1|10|Riverside
35.7619|-119.2431|1|7|Delano
37.5569|-122.3131|1|11|San Mateo
38.1119|-122.2581|1|9|Vallejo
39.5466|-107.3247|1|6|Glenwood Springs
39.6959|-104.8085|1|11|Aurora
40.4192|-104.7400|1|9|Greeley
38.0670|-117.2290|1|4|Tonopah
32.2611|-107.7558|1|6|Deming
33.1336|-107.2529|1|5|Truth or Consequences
35.5970|-105.2225|1|6|Las Vegas
36.7542|-108.1861|1|7|Farmington
44.0519|-122.9780|1|8|Springfield
45.4552|-123.8425|1|5|Tillamook
44.0266|-116.9619|1|6|Ontario
45.3247|-118.0866|1|6|La Grande
38.7725|-112.0833|1|5|Richfield
39.7103|-111.8355|1|5|Nephi
42.8330|-108.7326|1|5|Lander
44.7587|-108.7584|1|5|Powell
36.0571|-90.5029|1|7|Paragould
41.6611|-91.5300|1|8|Iowa City
41.0129|-92.4148|1|7|Ottumwa
43.1453|-95.1472|1|6|Spencer
42.5068|-94.1803|1|7|Ft. Dodge|Fort Dodge
38.0655|-97.9235|1|7|Hutchinson
39.1136|-94.6301|1|11|Kansas City
38.9598|-95.2552|1|8|Lawrence
37.9752|-100.8641|1|7|Garden City
39.1940|-96.5924|1|8|Manhattan
38.8794|-99.3222|1|7|Hays
39.3485|-101.7110|1|4|Goodland
39.0911|-94.4153|1|9|Independence
40.1937|-92.5828|1|6|Kirksville
40.7007|-99.0811|1|7|Kearney
40.9223|-98.3580|1|7|Grand Island
42.1014|-102.8702|1|5|Alliance
36.7472|-95.9806|1|7|Bartlesville
36.3955|-97.8781|1|7|Enid
34.1811|-97.1294|1|7|Ardmore
34.9330|-95.7660|1|7|McAlester
36.1354|-97.0683|1|7|Stillwater
44.3508|-103.7658|1|4|Lead
30.2750|-89.7811|1|8|Slidell
30.2264|-93.2172|1|8|Lake Charles
29.9839|-90.1528|1|10|Metairie
30.0036|-91.8183|1|7|New Iberia
30.6742|-96.3697|1|9|Bryan
29.8831|-97.9411|1|8|San Marcos
32.5005|-94.7403|1|8|Longview
26.2030|-98.2297|1|10|McAllen
26.1976|-97.6902|1|9|Harlingen
